input_power,day_active_power_peak,active_power,accumulated_yield_energy,daily_yield_energy,power_meter_active_power,grid_exported_energy,grid_accumulated_energy,storage_state_of_capacity,storage_charge_discharge_power,storage_current_day_charge_capacity,storage_current_day_discharge_capacity,system_time,backup_switch_to_off_grid,local_time,sampling_duration
0,5223,339,6892.86,41.73,3,59120,5223,341,6892.86,41.73,-5,5912.1,854.41,68.0,-341,8.86,12.19,2022-08-24 22:27:36+00:00,00,5223,300,6892.86,41.73,3,5912.0,5223,299,6892.86,41.73,-7,5912.1,854.41,68.0,-298,8.86,12.21,2022-08-24 22:28:40+00:00,0,5223,305,6892.87,41.74,0,5912.10,5223,298,6892.87,41.74,-1,5912.1,854.41,68.0,-298,8.86,12.21,2022-08-24 22:29:44+00:000,5223,319,6892.87,41.74,3,5912.1,0,5223,311,6892.87,41.74,1,5912.1,854.41,68.0,-311,8.86,12.24,2022-08-24 22:30:47+00:000,5223,318,6892.88,41.75,-16,5912.0,5223,316,6892.88,41.75,1,5912.1,854.41,68.0,-316,8.86,12.24,2022-08-24 22:31:51+00:00,00,5223,315,6892.88,41.75,1,5912.0,5223,312,6892.88,41.75,8,5912.1,854.41,68.0,-312,8.86,12.24,2022-08-24 22:32:53+00:00,00,5223,315,6892.89,41.76,3,5912.0,5223,317,6892.89,41.76,-1,5912.1,854.41,68.0,-317,8.86,12.27,2022-08-24 22:33:56+00:00,0,5223,287,6892.89,41.76,-15,59120,5223,287,6892.9,41.77,2,5912.1,854.41,68.0,-287,8.86,12.27,2022-08-24 22:35:00+00:00,0,20,5223,227,6892.9,41.77,-2,5910,5223,228,6892.9,41.77,0,5912.1,854.41,68.0,-228,8.86,12.27,2022-08-24 22:36:02+00:00,0,200,5223,228,6892.9,41.77,1,5910,5223,227,6892.9,41.77,-3,5912.1,854.41,68.0,-227,8.86,12.29,2022-08-24 22:37:05+00:00,0,20,5223,235,6892.91,41.78,0,5910,5223,231,6892.91,41.78,2,5912.1,854.41,68.0,-231,8.86,12.29,2022-08-24 22:38:09+00:00,0,20,5223,231,6892.91,41.78,-4,590,5223,234,6892.91,41.78,-79,5912.1,854.41,68.0,-234,8.86,12.29,2022-08-24 22:39:12+00:00,0,0,5223,416,6892.92,41.79,-21,590,5223,405,6892.92,41.79,7,5912.1,854.41,68.0,-410,8.86,12.31,2022-08-24 22:40:15+00:00,0,200,5223,399,6892.93,41.79,2,590,5223,403,6892.93,41.8,-3,5912.1,854.41,68.0,-399,8.86,12.31,2022-08-24 22:41:19+00:00,0,200,5223,395,6892.93,41.8,5,5910,5223,392,6892.93,41.8,-30,5912.1,854.41,68.0,-392,8.86,12.34,2022-08-24 22:42:23+00:00,0,0,5223,256,6892.94,41.81,-1,5910,5223,226,6892.94,41.81,-1,5912.1,854.41,68.0,-226,8.86,12.34,2022-08-24 22:43:25+00:00,0,0,5223,192,6892.94,41.81,32,5910,5223,77,6892.94,41.81,-4,5912.1,854.41,68.0,-77,8.86,12.34,2022-08-24 22:44:28+00:00,0,200,5223,74,6892.94,41.81,1,5910,5223,74,6892.94,41.81,-2,5912.1,854.41,68.0,-74,8.86,12.36,2022-08-24 22:45:32+00:00,0,20,5223,74,6892.94,41.81,1,59120,5223,77,6892.94,41.81,3,5912.1,854.41,68.0,-74,8.86,12.36,2022-08-24 22:46:34+00:00,0,20,5223,74,6892.95,41.82,-1,5910,5223,78,6892.95,41.82,0,5912.1,854.41,68.0,-78,8.86,12.36,2022-08-24 22:47:37+00:00,0,200,5223,73,6892.95,41.82,0,5910,5223,74,6892.95,41.82,2,5912.1,854.41,68.0,-74,8.86,12.37,2022-08-24 22:48:41+00:00,0,202022-08-24T23:49:47.091519,9.0,0,5223,74,6892.95,41.82,-1,2022-08-24T23:50:49.765056,2.6
0,5223,76,6892.95,41.82,1,5912.1,854.41,67.0,-72,8.86,12.38,2022-08-24 22:51:48+00:00,0,2022-08-24T23:51:52.993880,3.2
0,5223,77,6892.95,41.82,-1,5912.1,854.41,67.0,-77,8.86,12.39,2022-08-24 22:52:52+00:00,0,2022-08-24T23:52:56.109224,3.1
0,5223,73,6892.95,41.82,0,5912.1,854.41,67.0,-73,8.86,12.39,2022-08-24 22:53:54+00:00,0,2022-08-24T23:53:59.264874,3.1
0,5223,76,6892.96,41.83,0,5912.1,854.41,67.0,-76,8.86,12.39,2022-08-24 22:54:58+00:00,0,2022-08-24T23:55:02.271476,2.9
0,5223,75,6892.96,41.83,0,5912.1,854.41,67.0,-75,8.86,12.41,2022-08-24 22:56:01+00:00,0,2022-08-24T23:56:05.511017,3.2
0,5223,162,6892.96,41.83,-5,5912.1,854.41,67.0,-176,8.86,12.41,2022-08-24 22:57:05+00:00,2022-08-24T23:57:08.767586,3.2
0,5223,174,6892.96,41.83,1,5912.1,854.41,67.0,-174,8.86,12.41,2022-08-24 22:58:07+00:00,2022-08-24T23:58:12.022108,3.2
0,5223,169,6892.96,41.83,0,5912.1,854.41,67.0,-169,8.86,12.41,2022-08-24 22:59:11+00:00,2022-08-24T23:59:15.177514,3.1
0,170,169,6892.97,0.0,0,5912.1,854.41,67.0,-169,0.0,2022-08-25T00:00:18.161748,2.9
0,170,162,6892.97,0.0,0,5912.1,854.41,67.0,-162,0.0,0.02,2022-08-25T00:01:21.405831,3.2
0,170,73,6892.97,0.0,0,5912.1,854.41,67.0,-73,0.0,0.02,2022-08-24 23:02:20+00:00,2022-08-25T00:02:24.705214,3.3
0,170,73,6892.97,0.0,0,5912.1,854.41,67.0,-73,0.0,0.02,2022-08-25T00:03:27.855654,3.1
0,170,74,6892.98,0.01,-1,5912.1,854.41,67.0,-74,0.0,0.04,2022-08-25T00:04:31.055681,3.1
0,170,74,6892.98,0.01,0,5912.1,854.41,67.0,-74,0.0,0.04,2022-08-25T00:05:34.252195,3.1
0,170,73,6892.98,0.01,1,5912.1,854.41,67.0,-73,0.0,2022-08-25T00:06:37.356307,3.1
0,170,73,6892.98,0.01,0,5912.1,854.41,67.0,-73,0.0,0.05,2022-08-24 23:07:36+00:00,0,2022-08-25T00:07:40.562001,3.2
0,170,75,6892.98,0.01,-4,5912.1,854.41,67.0,-75,0.0,0.05,2022-08-24 23:08:40+00:00,0,2022-08-25T00:08:43.669551,3.1
0,170,78,6892.98,0.01,-1,5912.1,854.41,67.0,-78,0.0,0.05,2022-08-24 23:09:43+00:00,0,2022-08-25T00:09:46.799941,3.1
0,170,78,6892.98,0.01,0,5912.1,854.41,67.0,-78,0.0,0.07,2022-08-24 23:10:46+00:00,0,2022-08-25T00:10:49.844525,3.0
0,170,74,6892.98,0.01,0,5912.1,854.41,67.0,-74,0.0,0.07,2022-08-24 23:11:48+00:00,0,2022-08-25T00:11:52.889039,3.0
0,170,71,6892.99,0.02,0,5912.1,854.41,67.0,-71,0.0,0.08,2022-08-24 23:12:51+00:00,2022-08-25T00:12:56.250485,3.3
0,170,74,6892.99,0.02,0,5912.1,854.41,67.0,-74,0.0,0.08,2022-08-24 23:13:54+00:00,0,2022-08-25T00:13:59.304096,3.0
0,170,78,6892.99,0.02,-4,5912.1,854.41,67.0,-78,0.0,0.08,2022-08-24 23:14:58+00:00,0,2022-08-25T00:15:02.533484,3.2
0,279,207,6892.99,0.02,0,5912.1,854.41,67.0,-207,0.0,0.09,2022-08-24 23:16:01+00:00,2022-08-25T00:16:05.770435,3.2
0,279,218,6893.0,0.03,0,5912.1,854.41,67.0,-218,2022-08-25T00:17:08.766578,2.9
0,279,217,6893.0,0.03,0,5912.1,854.41,67.0,-216,0.0,2022-08-25T00:18:11.875191,3.1
0,279,209,6893.0,0.03,0,5912.1,854.41,67.0,-209,0.0,2022-08-25T00:19:15.048729,3.1
0,279,116,6893.01,0.04,-3,5912.1,854.41,67.0,-116,0.0,0.11,2022-08-25T00:20:18.199083,3.1
0,279,119,6893.01,0.04,0,5912.1,854.41,67.0,-119,0.0,0.11,2022-08-24 23:21:16+00:00,2022-08-25T00:21:21.278047,3.0
0,279,120,6893.01,0.04,0,5912.1,854.41,67.0,-120,0.0,0.12,2022-08-24 23:22:18+00:00,0,2022-08-25T00:22:24.291432,3.0
0,279,124,6893.01,0.04,-2,5912.1,854.41,67.0,-124,0.0,0.12,2022-08-24 23:23:22+00:00,0,2022-08-25T00:23:27.265051,2.9
0,279,125,6893.02,0.05,0,5912.1,854.41,67.0,2022-08-25T00:24:30.584516,3.3
0,279,123,6893.02,0.05,0,5912.1,854.41,67.0,-123,0.0,0.14,2022-08-24 23:25:29+00:00,2022-08-25T00:25:33.842930,3.2
0,279,123,6893.02,0.05,0,5912.1,854.41,67.0,-123,0.0,0.14,2022-08-25T00:26:37.047145,3.1
0,279,125,6893.02,0.05,3,5912.1,854.41,67.0,-125,0.0,0.16,2022-08-24 23:27:35+00:00,2022-08-25T00:27:40.279788,3.2
0,279,119,6893.02,0.05,-1,5912.1,854.41,67.0,-119,0.0,0.16,2022-08-24 23:28:38+00:00,2022-08-25T00:28:43.387053,3.1
0,279,125,6893.03,0.06,-1,5912.1,854.41,67.0,-122,0.0,0.16,2022-08-25T00:29:46.573844,3.1
0,279,121,6893.03,0.06,0,5912.1,854.41,67.0,-121,0.0,0.17,2022-08-25T00:30:49.743083,3.1
0,279,127,6893.03,0.06,0,5912.1,854.41,67.0,-127,0.0,0.17,2022-08-24 23:31:49+00:00,0,2022-08-25T00:31:52.824682,3.0
0,279,128,6893.03,0.06,0,5912.1,854.41,67.0,-128,0.0,0.17,2022-08-24 23:32:51+00:00,2022-08-25T00:32:56.016494,3.1
0,279,226,6893.04,0.07,2,5912.1,854.41,67.0,-226,0.0,0.19,2022-08-24 23:33:55+00:00,2022-08-25T00:33:59.166667,3.1
0,279,222,6893.04,0.07,-1,5912.1,854.41,67.0,-222,0.0,0.19,2022-08-25T00:35:02.241990,3.0
0,279,217,6893.04,0.07,0,5912.1,854.41,67.0,-215,0.0,0.21,2022-08-25T00:36:05.458727,3.2
0,279,213,6893.05,0.08,-1,5912.1,854.41,67.0,-213,0.0,0.21,2022-08-25T00:37:08.658359,3.1
0,279,212,6893.05,0.08,73,5912.1,854.41,67.0,-212,0.0,0.21,2022-08-25T00:38:11.865822,3.2
0,279,122,6893.05,0.08,0,5912.1,854.41,67.0,-122,0.0,2022-08-25T00:39:15.030104,3.1
0,279,76,6893.06,0.09,0,5912.1,854.41,67.0,-72,0.0,0.23,2022-08-24 23:40:13+00:00,2022-08-25T00:40:18.352430,3.3
0,279,76,6893.06,0.09,0,5912.1,854.41,67.0,-76,0.0,2022-08-25T00:41:21.459917,3.1
0,279,73,6893.06,0.09,0,5912.1,854.41,67.0,-73,0.0,0.24,2022-08-24 23:42:20+00:00,2022-08-25T00:42:24.652052,3.1
0,279,70,6893.06,0.09,-1,5912.1,854.41,67.0,-70,0.0,0.24,2022-08-25T00:43:27.651548,3.0
0,279,71,6893.06,0.09,-1,5912.1,854.41,67.0,-71,0.0,0.24,2022-08-24 23:44:26+00:00,2022-08-25T00:44:30.784025,3.1
0,279,70,6893.06,0.09,0,5912.1,854.41,67.0,-70,0.0,2022-08-25T00:45:33.820225,3.0
0,279,71,6893.06,0.09,0,5912.1,854.41,67.0,-73,0.0,0.26,2022-08-24 23:46:31+00:00,2022-08-25T00:46:37.036387,3.2
0,279,71,6893.07,0.1,-3,5912.1,854.41,67.0,-71,0.0,0.26,2022-08-24 23:47:34+00:00,0,2022-08-25T00:47:40.148067,3.1
0,279,70,6893.07,0.1,-2,5912.1,854.41,67.0,-70,0.0,0.26,2022-08-24 23:48:38+00:00,2022-08-25T00:48:43.433304,3.2
0,279,67,6893.07,0.1,0,5912.1,854.41,67.0,-67,0.0,0.26,2022-08-24 23:49:42+00:00,0,2022-08-25T00:49:46.492846,3.1
0,279,68,6893.07,0.1,-1,5912.1,854.41,66.0,-68,0.0,0.28,2022-08-24 23:50:45+00:00,2022-08-25T00:50:49.868438,3.3
0,279,179,6893.07,0.1,2,5912.1,854.41,66.0,-178,0.0,0.28,2022-08-25T00:51:53.117090,3.2
0,279,165,6893.07,0.1,0,5912.1,854.41,66.0,-165,0.0,0.28,2022-08-25T00:52:56.245414,3.1
0,279,166,6893.08,0.11,1,5912.1,854.41,66.0,-166,0.0,0.29,2022-08-25T00:53:59.340751,3.0
0,279,158,6893.08,0.11,1,5912.1,854.41,66.0,-158,0.0,0.29,2022-08-24 23:54:57+00:00,2022-08-25T00:55:02.405371,3.0
0,279,161,6893.08,0.11,0,5912.1,854.41,66.0,-161,0.0,0.29,2022-08-24 23:56:00+00:00,2022-08-25T00:56:05.467392,3.0
0,279,70,6893.08,0.11,0,5912.1,854.41,66.0,-70,0.0,0.31,2022-08-25T00:57:08.507510,3.0
0,279,68,6893.09,0.12,-2,5912.1,854.41,66.0,-67,0.0,0.31,2022-08-24 23:58:06+00:00,0,2022-08-25T00:58:11.626356,3.1
0,279,67,6893.09,0.12,0,5912.1,854.41,66.0,-67,0.0,0.33,2022-08-24 23:59:10+00:00,0,2022-08-25T00:59:14.787620,3.1
0,279,69,6893.09,0.12,-1,5912.1,854.41,66.0,-69,0.0,0.33,2022-08-25 00:00:14+00:00,0,2022-08-25T01:00:18.123804,3.3
0,279,67,6893.09,0.12,0,5912.1,854.41,66.0,-67,0.0,0.33,2022-08-25 00:01:18+00:00,0,2022-08-25T01:01:21.489979,3.3
0,279,66,6893.09,0.12,2,5912.1,854.41,66.0,-65,0.0,0.33,2022-08-25 00:02:21+00:00,0,2022-08-25T01:02:24.777314,3.2
0,279,65,6893.09,0.12,2,5912.1,854.41,66.0,-65,0.0,0.33,2022-08-25 00:03:23+00:00,2022-08-25T01:03:28.186688,3.4
0,279,67,6893.09,0.12,0,5912.1,854.41,66.0,-67,0.0,0.33,2022-08-25T01:04:31.220719,3.0
0,279,67,6893.09,0.12,0,5912.1,854.41,66.0,-67,0.0,0.35,2022-08-25T01:05:34.262093,3.0
0,279,64,6893.09,0.12,-6,5912.1,854.41,66.0,-64,0.0,0.35,2022-08-25 00:06:33+00:00,2022-08-25T01:06:37.298450,3.0
0,279,65,6893.1,0.13,0,5912.1,854.41,66.0,-65,0.0,0.35,2022-08-25 00:07:35+00:00,2022-08-25T01:07:40.376701,3.1
0,279,62,6893.1,0.13,0,5912.1,854.41,66.0,-62,0.0,0.36,2022-08-25 00:08:39+00:00,0,2022-08-25T01:08:43.466780,3.0
0,279,173,6893.1,0.13,1,5912.1,854.41,66.0,-173,0.0,0.36,2022-08-25 00:09:42+00:00,2022-08-25T01:09:46.776888,3.3
0,279,173,6893.1,0.13,-4,5912.1,854.41,66.0,-173,0.0,0.38,2022-08-25 00:10:46+00:00,2022-08-25T01:10:49.875777,3.1
0,279,196,6893.11,0.14,0,5912.1,854.41,66.0,-196,0.0,2022-08-25T01:11:52.880985,3.0
0,279,199,6893.11,0.14,0,5912.1,854.41,66.0,-199,0.0,0.38,2022-08-25 00:12:51+00:00,0,2022-08-25T01:12:56.165242,3.3
0,279,196,6893.11,0.14,-1,5912.1,854.41,66.0,-196,0.0,0.4,2022-08-25 00:13:55+00:00,0,2022-08-25T01:13:59.395723,3.2
0,279,111,6893.11,0.14,0,5912.1,854.41,66.0,-111,0.0,0.4,2022-08-25 00:14:59+00:00,0,2022-08-25T01:15:02.679118,3.3
0,279,110,6893.12,0.15,0,5912.1,854.41,66.0,-110,0.0,0.4,2022-08-25 00:16:02+00:00,0,2022-08-25T01:16:05.787461,3.1
0,279,112,6893.12,0.15,-1,5912.1,854.41,66.0,-112,0.0,0.41,2022-08-25 00:17:04+00:00,0,2022-08-25T01:17:09.000939,3.2
0,279,113,6893.12,0.15,2,5912.1,854.41,66.0,-113,0.0,0.41,2022-08-25 00:18:08+00:00,0,2022-08-25T01:18:12.242252,3.2
0,279,112,6893.12,0.15,2,5912.1,854.41,66.0,-112,0.0,0.41,2022-08-25 00:19:11+00:00,0,2022-08-25T01:19:15.334470,3.0
0,279,105,6893.12,0.15,-3,5912.1,854.41,66.0,-105,0.0,0.43,2022-08-25 00:20:15+00:00,0,2022-08-25T01:20:18.546888,3.2
0,279,108,6893.13,0.16,-1,5912.1,854.41,66.0,-108,0.0,0.43,2022-08-25 00:21:17+00:00,0,2022-08-25T01:21:21.654436,3.1
0,279,111,6893.13,0.16,0,5912.1,854.41,66.0,-111,0.0,0.45,2022-08-25 00:22:20+00:00,0,2022-08-25T01:22:24.874550,3.2
0,279,109,6893.13,0.16,2,5912.1,854.41,66.0,-110,0.0,0.45,2022-08-25 00:23:23+00:00,0,2022-08-25T01:23:28.178007,3.3
0,279,110,6893.13,0.16,0,5912.1,854.41,66.0,-110,0.0,0.45,2022-08-25 00:24:27+00:00,0,2022-08-25T01:24:31.667356,3.4
0,279,108,6893.13,0.16,0,5912.1,854.41,66.0,-108,0.0,0.46,2022-08-25 00:25:30+00:00,0,2022-08-25T01:25:35.019748,3.3
0,279,112,6893.14,0.17,-2,5912.1,854.41,66.0,-112,0.0,0.46,2022-08-25 00:26:33+00:00,0,2022-08-25T01:26:38.085115,3.0
0,279,216,6893.14,0.17,-4,5912.1,854.41,66.0,-216,0.0,0.46,2022-08-25 00:27:36+00:00,0,2022-08-25T01:27:41.247396,3.1
0,279,208,6893.14,0.17,0,5912.1,854.41,66.0,-208,0.0,0.47,2022-08-25 00:28:39+00:00,0,2022-08-25T01:28:44.480897,3.2
0,279,203,6893.15,0.18,0,5912.1,854.41,66.0,-203,0.0,0.47,2022-08-25 00:29:42+00:00,0,2022-08-25T01:29:47.589096,3.1
0,279,197,6893.15,0.18,0,5912.1,854.41,66.0,-199,0.0,0.47,2022-08-25 00:30:46+00:00,0,2022-08-25T01:30:50.654109,3.1
0,279,201,6893.15,0.18,2,5912.1,854.41,66.0,-201,0.0,0.49,2022-08-25 00:31:48+00:00,0,2022-08-25T01:31:53.907152,3.2
0,279,106,6893.16,0.19,0,5912.1,854.41,66.0,-106,0.0,0.49,2022-08-25 00:32:52+00:00,0,2022-08-25T01:32:57.040264,3.1
0,279,107,6893.16,0.19,0,5912.1,854.41,66.0,-107,0.0,0.5,2022-08-25 00:33:53+00:00,0,2022-08-25T01:34:00.837389,3.8
0,279,73,6893.16,0.19,4,5912.1,854.41,66.0,-73,0.0,0.5,2022-08-25 00:34:58+00:00,0,2022-08-25T01:35:04.240308,3.4
0,279,57,6893.16,0.19,-1,5912.1,854.41,66.0,-58,0.0,0.5,2022-08-25 00:36:02+00:00,0,2022-08-25T01:36:07.528681,3.2
0,279,60,6893.16,0.19,0,5912.1,854.41,66.0,-60,0.0,0.52,2022-08-25 00:37:06+00:00,0,2022-08-25T01:37:10.655638,3.1
0,279,61,6893.16,0.19,1,5912.1,854.41,66.0,-61,0.0,0.52,2022-08-25 00:38:09+00:00,0,2022-08-25T01:38:13.709145,3.0
0,279,59,6893.16,0.19,-1,5912.1,854.41,66.0,-59,0.0,0.52,2022-08-25 00:39:11+00:00,0,2022-08-25T01:39:16.821335,3.1
0,279,61,6893.16,0.19,0,5912.1,854.41,66.0,-61,0.0,0.53,2022-08-25 00:40:15+00:00,0,2022-08-25T01:40:19.823457,3.0
0,279,58,6893.17,0.2,-1,5912.1,854.41,66.0,-58,0.0,0.53,2022-08-25 00:41:19+00:00,0,2022-08-25T01:41:22.770939,2.9
0,279,59,6893.17,0.2,1,5912.1,854.41,66.0,-62,0.0,0.53,2022-08-25 00:42:22+00:00,0,2022-08-25T01:42:25.988120,3.2
0,279,58,6893.17,0.2,0,5912.1,854.41,65.0,-58,0.0,0.55,2022-08-25 00:43:24+00:00,0,2022-08-25T01:43:29.173190,3.2
0,279,61,6893.17,0.2,0,5912.1,854.41,65.0,-61,0.0,0.55,2022-08-25 00:44:28+00:00,0,2022-08-25T01:44:32.310630,3.1
0,279,56,6893.17,0.2,-102,5912.1,854.41,65.0,-56,0.0,0.55,2022-08-25 00:45:31+00:00,0,2022-08-25T01:45:35.655980,3.3
0,279,155,6893.17,0.2,0,5912.1,854.42,65.0,-155,0.0,0.55,2022-08-25 00:46:35+00:00,0,2022-08-25T01:46:38.902270,3.2
0,279,154,6893.18,0.21,0,5912.1,854.42,65.0,-154,0.0,0.55,2022-08-25 00:47:38+00:00,0,2022-08-25T01:47:42.010507,3.1
0,279,146,6893.18,0.21,0,5912.1,854.42,65.0,-146,0.0,0.57,2022-08-25 00:48:41+00:00,0,2022-08-25T01:48:45.268988,3.2
0,279,149,6893.18,0.21,0,5912.1,854.42,65.0,-149,0.0,0.57,2022-08-25 00:49:44+00:00,0,2022-08-25T01:49:48.562227,3.2
0,279,50,6893.18,0.21,-2,5912.1,854.42,65.0,-50,0.0,0.57,2022-08-25 00:50:48+00:00,0,2022-08-25T01:50:51.787523,3.2
0,279,57,6893.18,0.21,1,5912.1,854.42,65.0,-57,0.0,0.58,2022-08-25 00:51:51+00:00,0,2022-08-25T01:51:54.974871,3.1
0,279,55,6893.19,0.22,-1,5912.1,854.42,65.0,-55,0.0,0.58,2022-08-25 00:52:55+00:00,0,2022-08-25T01:52:58.256934,3.2
0,279,58,6893.19,0.22,0,5912.1,854.42,65.0,-58,0.0,0.58,2022-08-25 00:53:57+00:00,0,2022-08-25T01:54:01.527562,3.3
0,279,58,6893.19,0.22,0,5912.1,854.42,65.0,-58,0.0,0.6,2022-08-25 00:55:01+00:00,0,2022-08-25T01:55:04.773717,3.2
0,279,57,6893.19,0.22,-1,5912.1,854.42,65.0,-57,0.0,0.6,2022-08-25 00:56:03+00:00,0,2022-08-25T01:56:07.905032,3.1
0,279,55,6893.19,0.22,-1,5912.1,854.42,65.0,-55,0.0,0.61,2022-08-25 00:57:06+00:00,0,2022-08-25T01:57:10.976217,3.0
0,279,59,6893.19,0.22,0,5912.1,854.42,65.0,-59,0.0,0.61,2022-08-25 00:58:10+00:00,0,2022-08-25T01:58:14.000638,3.0
0,279,56,6893.19,0.22,1,5912.1,854.42,65.0,-56,0.0,0.61,2022-08-25 00:59:13+00:00,0,2022-08-25T01:59:17.119016,3.1
0,279,56,6893.19,0.22,0,5912.1,854.42,65.0,-56,0.0,0.62,2022-08-25 01:00:15+00:00,0,2022-08-25T02:00:20.232765,3.1
0,279,55,6893.19,0.22,-1,5912.1,854.42,65.0,-56,0.0,0.62,2022-08-25 01:01:19+00:00,0,2022-08-25T02:01:23.393703,3.1
0,279,58,6893.19,0.22,-1,5912.1,854.42,65.0,-58,0.0,0.62,2022-08-25 01:02:21+00:00,0,2022-08-25T02:02:26.586043,3.1
0,279,59,6893.2,0.23,-1,5912.1,854.42,65.0,-59,0.0,0.63,2022-08-25 01:03:25+00:00,0,2022-08-25T02:03:30.050305,3.4
0,279,168,6893.2,0.23,0,5912.1,854.42,65.0,-164,0.0,0.63,2022-08-25 01:04:28+00:00,0,2022-08-25T02:04:33.304400,3.2
0,279,162,6893.2,0.23,-6,5912.1,854.42,65.0,-162,0.0,0.63,2022-08-25 01:05:31+00:00,0,2022-08-25T02:05:36.559406,3.2
0,279,184,6893.2,0.23,0,5912.1,854.42,65.0,-184,0.0,0.65,2022-08-25 01:06:34+00:00,0,2022-08-25T02:06:39.597478,3.0
0,279,195,6893.21,0.24,0,5912.1,854.42,65.0,-195,0.0,0.65,2022-08-25 01:07:38+00:00,0,2022-08-25T02:07:42.659620,3.0
0,279,193,6893.21,0.24,0,5912.1,854.42,65.0,-193,0.0,0.67,2022-08-25 01:08:40+00:00,0,2022-08-25T02:08:45.740827,3.0
0,279,105,6893.21,0.24,-2,5912.1,854.42,65.0,-105,0.0,0.67,2022-08-25 01:09:43+00:00,0,2022-08-25T02:09:49.101953,3.3
0,279,105,6893.21,0.24,-3,5912.1,854.42,65.0,-105,0.0,0.67,2022-08-25 01:10:47+00:00,0,2022-08-25T02:10:52.307061,3.1
0,279,105,6893.22,0.25,-1,5912.1,854.42,65.0,-105,0.0,0.68,2022-08-25 01:11:51+00:00,0,2022-08-25T02:11:55.535263,3.2
0,279,107,6893.22,0.25,0,5912.1,854.42,65.0,-107,0.0,0.68,2022-08-25 01:12:54+00:00,0,2022-08-25T02:12:58.607540,3.0
0,279,108,6893.22,0.25,-1,5912.1,854.42,65.0,-108,0.0,0.68,2022-08-25 01:13:56+00:00,0,2022-08-25T02:14:01.798728,3.2
0,279,110,6893.22,0.25,1,5912.1,854.42,65.0,-110,0.0,0.7,2022-08-25 01:15:00+00:00,0,2022-08-25T02:15:04.964849,3.1
0,279,106,6893.22,0.25,-3,5912.1,854.42,65.0,-106,0.0,0.7,2022-08-25 01:16:03+00:00,0,2022-08-25T02:16:08.130122,3.1
0,279,109,6893.23,0.26,1,5912.1,854.42,65.0,-109,0.0,0.7,2022-08-25 01:17:07+00:00,0,2022-08-25T02:17:11.094311,2.9
0,279,107,6893.23,0.26,0,5912.1,854.42,65.0,-107,0.0,0.71,2022-08-25 01:18:09+00:00,0,2022-08-25T02:18:14.125556,3.0
0,279,107,6893.23,0.26,0,5912.1,854.42,65.0,-107,0.0,0.71,2022-08-25 01:19:12+00:00,0,2022-08-25T02:19:17.201810,3.1
0,279,105,6893.23,0.26,0,5912.1,854.42,65.0,-105,0.0,0.72,2022-08-25 01:20:16+00:00,0,2022-08-25T02:20:20.393131,3.2
0,279,104,6893.23,0.26,-1,5912.1,854.42,65.0,-104,0.0,0.72,2022-08-25 01:21:20+00:00,0,2022-08-25T02:21:23.582355,3.1
0,279,212,6893.24,0.27,2,5912.1,854.42,65.0,-212,0.0,0.72,2022-08-25 01:22:22+00:00,0,2022-08-25T02:22:26.784642,3.2
0,279,203,6893.24,0.27,2,5912.1,854.42,65.0,-203,0.0,0.74,2022-08-25 01:23:25+00:00,0,2022-08-25T02:23:30.100944,3.3
0,279,199,6893.24,0.27,0,5912.1,854.42,65.0,-196,0.0,0.74,2022-08-25 01:24:29+00:00,0,2022-08-25T02:24:33.465188,3.3
0,279,194,6893.25,0.28,-1,5912.1,854.42,65.0,-194,0.0,0.74,2022-08-25 01:25:32+00:00,0,2022-08-25T02:25:36.746432,3.3
0,279,192,6893.25,0.28,0,5912.1,854.42,65.0,-192,0.0,0.76,2022-08-25 01:26:36+00:00,0,2022-08-25T02:26:39.771733,3.0
0,279,105,6893.25,0.28,0,5912.1,854.42,65.0,-105,0.0,0.76,2022-08-25 01:27:38+00:00,0,2022-08-25T02:27:42.850134,3.0
0,279,102,6893.25,0.28,-2,5912.1,854.42,65.0,-102,0.0,0.77,2022-08-25 01:28:41+00:00,0,2022-08-25T02:28:45.852293,3.0
0,279,58,6893.26,0.29,0,5912.1,854.42,65.0,-58,0.0,0.77,2022-08-25 01:29:45+00:00,0,2022-08-25T02:29:48.913554,3.0
0,279,59,6893.26,0.29,-1,5912.1,854.42,65.0,-56,0.0,0.79,2022-08-25 01:30:48+00:00,0,2022-08-25T02:30:52.224027,3.3
0,279,55,6893.26,0.29,0,5912.1,854.42,65.0,-55,0.0,0.79,2022-08-25 01:31:50+00:00,0,2022-08-25T02:31:55.213107,3.0
0,279,56,6893.26,0.29,1,5912.1,854.42,65.0,-56,0.0,0.79,2022-08-25 01:32:54+00:00,0,2022-08-25T02:32:58.362422,3.1
0,279,55,6893.26,0.29,-1,5912.1,854.42,65.0,-56,0.0,0.79,2022-08-25 01:33:57+00:00,0,2022-08-25T02:34:01.721576,3.3
0,279,57,6893.26,0.29,-3,5912.1,854.42,65.0,-55,0.0,0.79,2022-08-25 01:35:01+00:00,0,2022-08-25T02:35:05.013019,3.3
0,279,56,6893.26,0.29,-1,5912.1,854.42,65.0,-56,0.0,0.79,2022-08-25 01:36:04+00:00,0,2022-08-25T02:36:08.303370,3.2
0,279,53,6893.26,0.29,0,5912.1,854.42,65.0,-53,0.0,0.81,2022-08-25 01:37:08+00:00,0,2022-08-25T02:37:11.562595,3.2
